TestCase1,TestCase2,Inter/Union
bw/mu/no/no/d/296/ea/A,bw/st/yes/no/m/779/il/U,0.36
bw/mu/no/no/d/296/ea/A,bo/st/yes/yes/d/580/fd/U,0.51
bw/mu/no/no/d/296/ea/A,bo/mu/yes/no/m/38/ea/A,0.84
bw/mu/no/no/d/296/ea/A,bw/so/yes/no/m/110/ea/A,0.44
bw/mu/no/no/d/296/ea/A,bo/mu/no/yes/d/746/nc/A,0.66
bw/mu/no/no/d/296/ea/A,bo/so/no/yes/d/574/ea/U,0.31
bw/mu/no/no/d/296/ea/A,bo/so/no/no/m/128/ea/A,0.3
bw/mu/no/no/d/296/ea/A,bo/so/no/yes/d/573/ll/U,0.08
bw/mu/no/no/d/296/ea/A,bw/st/yes/no/m/741/nc/A,0.42
bw/mu/no/no/d/296/ea/A,bw/so/yes/yes/m/587/fd/U,0.31
bw/mu/no/no/d/296/ea/A,bo/st/no/yes/d/748/nc/A,0.59
bw/mu/no/no/d/296/ea/A,bw/so/yes/no/d/545/ll/A,0.26
bw/mu/no/no/d/296/ea/A,bw/st/yes/yes/m/777/il/U,0.51
bw/mu/no/no/d/296/ea/A,bo/st/yes/no/m/783/il/U,0.58
bw/mu/no/no/d/296/ea/A,bw/mu/yes/no/d/589/fd/U,0.53
bw/mu/no/no/d/296/ea/A,bo/st/no/yes/m/784/il/U,0.6
bw/mu/no/no/d/296/ea/A,bw/mu/no/no/m/770/il/U,0.71
bw/mu/no/no/d/296/ea/A,bo/mu/yes/yes/d/314/ea/A,0.82
bw/mu/no/no/d/296/ea/A,bo/mu/yes/no/m/186/nc/U,0.68
bw/mu/no/no/d/296/ea/A,bo/st/no/no/d/516/nc/U,0.57
bw/mu/no/no/d/296/ea/A,bo/st/yes/yes/d/724/nc/A,0.57
bw/mu/no/no/d/296/ea/A,bo/mu/yes/yes/m/172/ea/U,0.82
bw/mu/no/no/d/296/ea/A,bw/st/yes/yes/d/723/nc/A,0.46
bw/mu/no/no/d/296/ea/A,bw/st/yes/no/m/62/ea/A,0.44
bw/mu/no/no/d/296/ea/A,bo/st/no/yes/d/527/ll/A,0.48
bw/mu/no/no/d/296/ea/A,bw/so/yes/yes/m/98/ea/A,0.44
bw/mu/no/no/d/296/ea/A,bo/st/yes/no/d/520/ea/U,0.57
bw/mu/no/no/d/296/ea/A,bw/mu/yes/no/m/159/ll/U,0.64
bw/mu/no/no/d/296/ea/A,bo/mu/no/yes/m/192/nc/U,0.66
bw/mu/no/no/d/296/ea/A,bo/st/yes/yes/m/730/nc/A,0.57
bw/mu/no/no/d/296/ea/A,bw/st/no/yes/d/502/ea/U,0.55
bw/mu/no/no/d/296/ea/A,bw/mu/no/yes/m/166/ea/U,0.95
bw/mu/no/no/d/296/ea/A,bw/so/yes/no/d/398/ea/A,0.44
bw/mu/no/no/d/296/ea/A,bw/mu/yes/no/m/161/ll/A,0.64
bw/mu/no/no/d/296/ea/A,bw/so/yes/no/d/737/nc/A,0.43
bw/mu/no/no/d/296/ea/A,bw/st/yes/yes/m/195/ll/U,0.39
bw/mu/no/no/d/296/ea/A,bw/mu/no/yes/m/168/nc/U,0.68
bw/mu/no/no/d/296/ea/A,bw/so/yes/yes/d/533/ll/A,0.3
bw/mu/no/no/d/296/ea/A,bw/mu/yes/no/m/739/nc/A,0.68
bw/mu/no/no/d/296/ea/A,bw/mu/yes/yes/m/150/nc/U,0.68
bw/mu/no/no/d/296/ea/A,bo/st/yes/yes/d/362/ea/A,0.58
bw/mu/no/no/d/296/ea/A,bw/so/yes/yes/d/534/nc/U,0.44
bw/mu/no/no/d/296/ea/A,bo/so/yes/no/d/594/fd/U,0.24
bw/mu/no/no/d/296/ea/A,bw/so/no/no/m/104/ea/A,0.45
bw/mu/no/no/d/296/ea/A,bo/mu/no/yes/m/752/nc/A,0.66
bw/mu/no/no/d/296/ea/A,bo/mu/yes/no/d/799/il/U,0.72
bw/mu/no/no/d/296/ea/A,bw/so/no/yes/m/755/nc/A,0.45
bw/mu/no/no/d/296/ea/A,bo/so/yes/no/d/567/ll/U,0.26
bw/mu/no/no/d/296/ea/A,bw/so/yes/no/d/593/fd/U,0.23
bw/mu/no/no/d/296/ea/A,bo/so/yes/yes/d/558/nc/U,0.46
bw/mu/no/no/d/296/ea/A,bw/mu/yes/no/m/14/ea/A,0.94
bw/mu/no/no/d/296/ea/A,bw/mu/no/no/m/763/nc/A,0.68
bw/mu/no/no/d/296/ea/A,bw/so/no/yes/d/551/ll/A,0.31
bw/mu/no/no/d/296/ea/A,bo/mu/yes/yes/d/797/il/U,0.73
bw/mu/no/no/d/296/ea/A,bw/st/yes/yes/d/338/ea/A,0.52
bw/mu/no/no/d/296/ea/A,bo/so/no/no/m/790/il/U,0.34
bw/mu/no/no/d/296/ea/A,bo/so/yes/yes/d/556/ea/U,0.46
bw/mu/no/no/d/296/ea/A,bo/mu/no/no/m/764/nc/A,0.66
bw/mu/no/no/d/296/ea/A,bo/so/yes/no/d/569/ll/A,0.26
bw/mu/no/no/d/296/ea/A,bo/so/yes/no/d/738/nc/A,0.44
bw/mu/no/no/d/296/ea/A,bw/so/yes/yes/d/532/ea/U,0.44
bw/mu/no/no/d/296/ea/A,bw/mu/no/no/m/156/nc/U,0.68
bw/mu/no/no/d/296/ea/A,bw/mu/yes/no/m/160/ea/U,0.94
bw/mu/no/no/d/296/ea/A,bo/st/yes/no/d/736/nc/A,0.56
bw/mu/no/no/d/296/ea/A,bw/st/no/yes/d/504/nc/U,0.47
bw/mu/no/no/d/296/ea/A,bw/st/no/yes/d/503/ll/A,0.4
bw/mu/no/no/d/296/ea/A,bw/so/yes/yes/m/731/nc/A,0.44
bw/mu/no/no/d/296/ea/A,bw/mu/no/yes/m/167/ll/A,0.62
bw/mu/no/no/d/296/ea/A,bw/st/no/no/m/765/nc/A,0.43
bw/mu/no/no/d/296/ea/A,bo/so/yes/yes/d/557/ll/A,0.33
bw/mu/no/no/d/296/ea/A,bo/so/yes/no/m/791/il/U,0.45
bw/mu/no/no/d/296/ea/A,bo/so/yes/no/d/568/ea/U,0.44
bw/mu/no/no/d/296/ea/A,bw/mu/no/yes/d/796/il/U,0.73
bw/mu/no/no/d/296/ea/A,bo/so/yes/no/m/134/ea/A,0.44
bw/mu/no/no/d/296/ea/A,bw/so/no/yes/d/550/ea/U,0.44
bw/mu/no/no/d/296/ea/A,bo/so/no/no/d/762/nc/A,0.29
bw/mu/no/no/d/296/ea/A,bo/st/yes/no/d/592/fd/U,0.46
bw/mu/no/no/d/296/ea/A,bo/st/no/yes/m/754/nc/A,0.59
bw/mu/no/no/d/296/ea/A,bw/st/no/yes/m/753/nc/A,0.47
bw/mu/no/no/d/296/ea/A,bo/so/no/no/d/561/ll/U,0.07
bw/mu/no/no/d/296/ea/A,bw/mu/yes/no/m/595/fd/U,0.53
bw/mu/no/no/d/296/ea/A,bw/mu/no/yes/d/308/ea/A,0.95
bw/mu/no/no/d/296/ea/A,bo/mu/no/no/d/798/il/U,0.72
bw/mu/no/no/d/296/ea/A,bw/st/no/no/m/621/fd/U,0.26
bw/mu/no/no/d/296/ea/A,bw/so/yes/yes/m/245/ll/A,0.3
bw/mu/no/no/d/296/ea/A,bw/mu/no/no/m/619/fd/U,0.49
bw/mu/no/no/d/296/ea/A,bo/mu/yes/yes/d/626/fd/A,0.62
bw/mu/no/no/d/296/ea/A,bo/mu/yes/yes/d/845/il/A,0.73
bw/mu/no/no/d/296/ea/A,bo/so/yes/no/d/422/ea/A,0.44
bw/mu/no/no/d/296/ea/A,bo/st/no/yes/m/610/fd/U,0.51
bw/mu/no/no/d/296/ea/A,bo/so/no/no/m/274/ea/U,0.3
bw/mu/no/no/d/296/ea/A,bo/so/yes/no/m/280/ea/U,0.44
bw/mu/no/no/d/296/ea/A,bo/st/yes/yes/d/628/fd/A,0.51
bw/mu/no/no/d/296/ea/A,bw/mu/no/no/d/842/il/A,0.71
bw/mu/no/no/d/296/ea/A,bo/so/no/yes/m/287/ll/A,0.08
bw/mu/no/no/d/296/ea/A,bo/so/no/no/m/273/ll/U,0.07
bw/mu/no/no/d/296/ea/A,bw/so/no/no/d/617/fd/U,0.24
bw/mu/no/no/d/296/ea/A,bw/st/yes/yes/d/485/ll/A,0.39
bw/mu/no/no/d/296/ea/A,bo/st/no/no/m/227/ll/A,0.45
bw/mu/no/no/d/296/ea/A,bo/st/yes/yes/m/829/il/A,0.6
bw/mu/no/no/d/296/ea/A,bo/mu/yes/no/d/471/ll/U,0.64
bw/mu/no/no/d/296/ea/A,bw/mu/yes/no/m/643/fd/A,0.53
bw/mu/no/no/d/296/ea/A,bo/so/no/yes/d/816/il/U,0.35
bw/mu/no/no/d/296/ea/A,bo/mu/yes/no/m/644/fd/A,0.6
bw/mu/no/no/d/296/ea/A,bo/st/yes/yes/m/220/ea/U,0.58
bw/mu/no/no/d/296/ea/A,bw/so/yes/no/d/811/il/U,0.42
bw/mu/no/no/d/296/ea/A,bw/mu/yes/no/d/449/ll/A,0.64
bw/mu/no/no/d/296/ea/A,bw/mu/no/no/m/818/il/A,0.71
bw/mu/no/no/d/296/ea/A,bw/st/no/yes/m/216/nc/U,0.47
bw/mu/no/no/d/296/ea/A,bo/so/no/no/m/672/fd/A,0.03
bw/mu/no/no/d/296/ea/A,bw/st/yes/no/m/827/il/A,0.36
bw/mu/no/no/d/296/ea/A,bw/mu/yes/no/d/447/ll/U,0.64
bw/mu/no/no/d/296/ea/A,bw/mu/no/yes/m/820/il/A,0.73
bw/mu/no/no/d/296/ea/A,bo/mu/no/yes/d/478/ea/U,0.8
bw/mu/no/no/d/296/ea/A,bw/so/yes/yes/d/629/fd/A,0.31
bw/mu/no/no/d/296/ea/A,bw/mu/yes/no/d/843/il/A,0.71
bw/mu/no/no/d/296/ea/A,bo/st/no/no/d/616/fd/U,0.46
bw/mu/no/no/d/296/ea/A,bo/so/no/yes/m/286/ea/U,0.31
bw/mu/no/no/d/296/ea/A,bw/mu/no/yes/d/844/il/A,0.73
bw/mu/no/no/d/296/ea/A,bo/so/yes/no/m/281/ll/A,0.26
bw/mu/no/no/d/296/ea/A,bw/so/no/yes/m/611/fd/U,0.32
bw/mu/no/no/d/296/ea/A,bo/so/no/no/m/275/ll/A,0.07
bw/mu/no/no/d/296/ea/A,bo/so/no/yes/m/288/nc/U,0.3
bw/mu/no/no/d/296/ea/A,bo/so/no/no/d/618/fd/U,0.03
bw/mu/no/no/d/296/ea/A,bw/so/yes/yes/m/243/ll/U,0.3
bw/mu/no/no/d/296/ea/A,bw/st/yes/yes/d/627/fd/A,0.36
bw/mu/no/no/d/296/ea/A,bo/mu/no/no/m/620/fd/U,0.47
bw/mu/no/no/d/296/ea/A,bw/so/yes/yes/m/244/ea/U,0.44
bw/mu/no/no/d/296/ea/A,bw/st/yes/no/m/210/nc/U,0.42
bw/mu/no/no/d/296/ea/A,bw/mu/no/no/m/8/ea/A,1.0
bw/mu/no/no/d/296/ea/A,bo/mu/yes/yes/m/821/il/A,0.73
bw/mu/no/no/d/296/ea/A,bo/mu/no/yes/d/479/ll/A,0.6
bw/mu/no/no/d/296/ea/A,bw/mu/yes/no/m/819/il/A,0.71
bw/mu/no/no/d/296/ea/A,bw/mu/no/no/d/441/ll/U,0.59
bw/mu/no/no/d/296/ea/A,bw/st/no/no/m/826/il/A,0.36
bw/mu/no/no/d/296/ea/A,bo/st/no/no/m/228/nc/U,0.57
bw/mu/no/no/d/296/ea/A,bw/st/yes/yes/d/483/ll/U,0.39
bw/mu/no/no/d/296/ea/A,bo/mu/no/yes/d/477/ll/U,0.6
bw/mu/no/no/d/296/ea/A,bw/st/yes/no/m/645/fd/A,0.26
bw/mu/no/no/d/296/ea/A,bo/st/yes/yes/m/221/ll/A,0.48
bw/mu/no/no/d/296/ea/A,bw/so/no/no/d/810/il/U,0.41
bw/mu/no/no/d/296/ea/A,bw/mu/yes/no/d/448/ea/U,0.94
bw/mu/no/no/d/296/ea/A,bw/st/no/yes/m/828/il/A,0.54
bw/mu/no/no/d/296/ea/A,bo/st/no/no/m/226/ea/U,0.58
bw/mu/no/no/d/296/ea/A,bo/so/yes/no/d/642/fd/A,0.24
bw/mu/no/no/d/296/ea/A,bw/st/yes/yes/d/484/ea/U,0.52
bw/mu/no/no/d/296/ea/A,bo/st/yes/yes/m/219/ll/U,0.48
bw/mu/no/no/d/296/ea/A,bw/mu/yes/yes/m/817/il/A,0.72
bo/so/no/yes/d/606/fd/U,bw/mu/no/no/d/296/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bo/so/no/yes/d/606/fd/U,1.0
bo/so/no/yes/d/606/fd/U,bw/so/no/yes/m/262/ea/U,0.04
bo/so/no/yes/d/606/fd/U,bo/st/yes/yes/d/853/il/A,0.05
bo/so/no/yes/d/606/fd/U,bw/st/yes/no/d/639/fd/A,0.04
bo/so/no/yes/d/606/fd/U,bw/mu/no/yes/d/601/fd/U,0.04
bo/so/no/yes/d/606/fd/U,bo/st/no/no/d/854/il/A,0.04
bo/so/no/yes/d/606/fd/U,bw/mu/yes/no/d/637/fd/A,0.04
bo/so/no/yes/d/606/fd/U,bo/so/no/no/d/862/il/A,0.05
bo/so/no/yes/d/606/fd/U,bo/mu/no/yes/m/608/fd/U,0.04
bo/so/no/yes/d/606/fd/U,bo/so/yes/yes/d/630/fd/A,0.14
bo/so/no/yes/d/606/fd/U,bo/st/yes/no/m/831/il/A,0.05
bo/so/no/yes/d/606/fd/U,bw/mu/no/yes/d/456/nc/U,0.05
bo/so/no/yes/d/606/fd/U,bo/st/no/no/d/664/fd/A,0.07
bo/so/no/yes/d/606/fd/U,bo/st/no/yes/m/238/ea/U,0.04
bo/so/no/yes/d/606/fd/U,bw/so/no/yes/m/836/il/A,0.04
bo/so/no/yes/d/606/fd/U,bw/st/no/no/d/663/fd/A,0.04
bo/so/no/yes/d/606/fd/U,bw/so/yes/yes/d/809/il/U,0.04
bo/so/no/yes/d/606/fd/U,bw/st/yes/no/m/207/ll/U,0.02
bo/so/no/yes/d/606/fd/U,bo/mu/no/yes/d/800/il/U,0.05
bo/so/no/yes/d/606/fd/U,bo/st/yes/no/m/231/ll/U,0.03
bo/so/no/yes/d/606/fd/U,bw/mu/no/yes/m/655/fd/A,0.04
bo/so/no/yes/d/606/fd/U,bo/mu/no/no/d/467/ll/A,0.04
bo/so/no/yes/d/606/fd/U,bo/st/yes/no/d/807/il/U,0.05
bo/so/no/yes/d/606/fd/U,bw/st/yes/no/m/209/ll/A,0.02
bo/so/no/yes/d/606/fd/U,bo/mu/yes/yes/d/460/ea/U,0.04
bo/so/no/yes/d/606/fd/U,bo/st/no/yes/d/652/fd/A,0.07
bo/so/no/yes/d/606/fd/U,bo/so/no/no/m/838/il/A,0.05
bo/so/no/yes/d/606/fd/U,bw/so/yes/no/m/255/ll/U,0.02
bo/so/no/yes/d/606/fd/U,bw/mu/yes/yes/m/631/fd/A,0.04
bo/so/no/yes/d/606/fd/U,bo/so/no/yes/d/864/il/A,0.05
bo/so/no/yes/d/606/fd/U,bo/so/yes/yes/m/636/fd/A,0.14
bo/so/no/yes/d/606/fd/U,bw/so/no/yes/d/404/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bw/so/no/no/m/252/nc/U,0.04
bo/so/no/yes/d/606/fd/U,bo/so/yes/no/d/863/il/A,0.04
bo/so/no/yes/d/606/fd/U,bw/st/no/yes/m/609/fd/U,0.05
bo/so/no/yes/d/606/fd/U,bw/mu/yes/yes/d/290/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bw/so/no/yes/m/264/nc/U,0.04
bo/so/no/yes/d/606/fd/U,bo/so/yes/no/m/600/fd/U,0.1
bo/so/no/yes/d/606/fd/U,bo/st/yes/no/d/855/il/A,0.05
bo/so/no/yes/d/606/fd/U,bw/mu/yes/yes/d/435/ll/U,0.04
bo/so/no/yes/d/606/fd/U,bw/mu/no/yes/m/607/fd/U,0.04
bo/so/no/yes/d/606/fd/U,bw/so/no/yes/m/263/ll/A,0.03
bo/so/no/yes/d/606/fd/U,bw/st/no/yes/d/852/il/A,0.04
bo/so/no/yes/d/606/fd/U,bo/mu/yes/no/d/638/fd/A,0.05
bo/so/no/yes/d/606/fd/U,bw/st/yes/no/m/208/ea/U,0.03
bo/so/no/yes/d/606/fd/U,bo/st/no/no/d/806/il/U,0.04
bo/so/no/yes/d/606/fd/U,bw/so/no/yes/d/653/fd/A,0.12
bo/so/no/yes/d/606/fd/U,bo/mu/yes/yes/d/461/ll/A,0.04
bo/so/no/yes/d/606/fd/U,bo/so/yes/no/m/839/il/A,0.04
bo/so/no/yes/d/606/fd/U,bo/st/no/yes/m/237/ll/U,0.04
bo/so/no/yes/d/606/fd/U,bw/st/yes/no/d/495/ll/U,0.02
bo/so/no/yes/d/606/fd/U,bo/mu/yes/yes/d/459/ll/U,0.04
bo/so/no/yes/d/606/fd/U,bw/st/yes/yes/d/801/il/U,0.03
bo/so/no/yes/d/606/fd/U,bw/st/no/no/d/492/nc/U,0.03
bo/so/no/yes/d/606/fd/U,bo/mu/no/no/d/466/ea/U,0.04
bo/so/no/yes/d/606/fd/U,bo/so/no/yes/d/654/fd/A,1.0
bo/so/no/yes/d/606/fd/U,bo/so/yes/yes/m/837/il/A,0.05
bo/so/no/yes/d/606/fd/U,bo/st/no/yes/m/239/ll/A,0.04
bo/so/no/yes/d/606/fd/U,bw/mu/yes/no/d/450/nc/U,0.05
bo/so/no/yes/d/606/fd/U,bo/mu/no/no/d/662/fd/A,0.03
bo/so/no/yes/d/606/fd/U,bo/st/no/yes/d/808/il/U,0.05
bo/so/no/yes/d/606/fd/U,bo/mu/no/no/d/468/nc/U,0.05
bo/so/no/yes/d/606/fd/U,bo/st/no/no/m/830/il/A,0.04
bo/so/no/yes/d/606/fd/U,bw/st/no/no/m/201/ll/U,0.02
bo/so/no/yes/d/606/fd/U,bw/so/no/no/d/665/fd/A,0.1
bo/so/no/yes/d/606/fd/U,bo/st/no/yes/d/525/ll/U,0.04
bo/so/no/yes/d/606/fd/U,bw/st/no/no/m/56/ea/A,0.03
bo/so/no/yes/d/606/fd/U,bo/mu/yes/yes/m/728/nc/A,0.05
bo/so/no/yes/d/606/fd/U,bo/st/yes/no/d/374/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bo/st/yes/no/d/522/nc/U,0.04
bo/so/no/yes/d/606/fd/U,bo/st/no/yes/d/380/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bo/mu/no/no/m/179/ll/A,0.04
bo/so/no/yes/d/606/fd/U,bo/st/no/no/d/514/ea/U,0.04
bo/so/no/yes/d/606/fd/U,bo/so/yes/yes/d/726/nc/A,0.05
bo/so/no/yes/d/606/fd/U,bo/mu/yes/no/m/184/ea/U,0.04
bo/so/no/yes/d/606/fd/U,bo/mu/yes/no/m/183/ll/U,0.04
bo/so/no/yes/d/606/fd/U,bo/mu/no/no/m/177/ll/U,0.04
bo/so/no/yes/d/606/fd/U,bw/mu/yes/yes/d/721/nc/A,0.05
bo/so/no/yes/d/606/fd/U,bo/st/no/no/d/513/ll/U,0.04
bo/so/no/yes/d/606/fd/U,bw/mu/yes/yes/m/148/ea/U,0.04
bo/so/no/yes/d/606/fd/U,bo/mu/yes/yes/d/578/fd/U,0.05
bo/so/no/yes/d/606/fd/U,bo/st/yes/yes/m/781/il/U,0.05
bo/so/no/yes/d/606/fd/U,bo/mu/yes/no/m/775/il/U,0.05
bo/so/no/yes/d/606/fd/U,bw/mu/no/yes/m/772/il/U,0.05
bo/so/no/yes/d/606/fd/U,bw/so/no/no/d/540/nc/U,0.04
bo/so/no/yes/d/606/fd/U,bw/so/no/no/m/786/il/U,0.04
bo/so/no/yes/d/606/fd/U,bw/so/no/yes/d/549/ll/U,0.03
bo/so/no/yes/d/606/fd/U,bo/mu/no/no/d/320/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bo/so/yes/no/m/744/nc/A,0.04
bo/so/no/yes/d/606/fd/U,bo/so/no/yes/d/576/nc/U,0.05
bo/so/no/yes/d/606/fd/U,bo/so/yes/yes/d/582/fd/U,0.14
bo/so/no/yes/d/606/fd/U,bw/so/no/yes/m/788/il/U,0.04
bo/so/no/yes/d/606/fd/U,bw/st/yes/yes/m/585/fd/U,0.05
bo/so/no/yes/d/606/fd/U,bw/so/yes/no/m/743/nc/A,0.04
bo/so/no/yes/d/606/fd/U,bw/st/no/no/d/344/ea/A,0.03
bo/so/no/yes/d/606/fd/U,bw/mu/yes/yes/m/149/ll/A,0.04
bo/so/no/yes/d/606/fd/U,bo/mu/yes/no/m/185/ll/A,0.04
bo/so/no/yes/d/606/fd/U,bw/mu/yes/yes/m/727/nc/A,0.05
bo/so/no/yes/d/606/fd/U,bo/st/no/no/d/515/ll/A,0.04
bo/so/no/yes/d/606/fd/U,bo/mu/yes/yes/m/171/ll/U,0.04
bo/so/no/yes/d/606/fd/U,bo/st/no/yes/m/92/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bw/mu/yes/yes/m/147/ll/U,0.04
bo/so/no/yes/d/606/fd/U,bw/st/yes/yes/m/50/ea/A,0.03
bo/so/no/yes/d/606/fd/U,bo/mu/no/no/m/178/ea/U,0.04
bo/so/no/yes/d/606/fd/U,bo/so/no/yes/m/140/ea/A,0.05
bo/so/no/yes/d/606/fd/U,bw/so/yes/yes/d/386/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bw/st/no/yes/m/68/ea/A,0.03
bo/so/no/yes/d/606/fd/U,bw/st/yes/yes/m/729/nc/A,0.03
bo/so/no/yes/d/606/fd/U,bo/so/yes/yes/m/789/il/U,0.05
bo/so/no/yes/d/606/fd/U,bo/st/yes/no/m/742/nc/A,0.04
bo/so/no/yes/d/606/fd/U,bo/so/yes/no/d/570/nc/U,0.04
bo/so/no/yes/d/606/fd/U,bo/mu/yes/no/d/326/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bo/mu/yes/yes/m/584/fd/U,0.05
bo/so/no/yes/d/606/fd/U,bw/mu/yes/yes/m/583/fd/U,0.04
bo/so/no/yes/d/606/fd/U,bw/mu/yes/yes/d/577/fd/U,0.04
bo/so/no/yes/d/606/fd/U,bw/mu/no/yes/d/745/nc/A,0.05
bo/so/no/yes/d/606/fd/U,bo/mu/no/no/m/32/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bw/so/yes/no/m/787/il/U,0.04
bo/so/no/yes/d/606/fd/U,bo/mu/yes/yes/m/773/il/U,0.05
bo/so/no/yes/d/606/fd/U,bw/st/yes/yes/d/579/fd/U,0.05
bo/so/no/yes/d/606/fd/U,bo/so/yes/yes/m/122/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bo/mu/no/no/m/774/il/U,0.05
bo/so/no/yes/d/606/fd/U,bw/so/yes/no/d/546/nc/U,0.04
bo/so/no/yes/d/606/fd/U,bw/st/no/yes/m/780/il/U,0.04
bo/so/no/yes/d/606/fd/U,bo/so/no/no/d/564/nc/U,0.04
bo/so/no/yes/d/606/fd/U,bo/so/no/yes/m/756/nc/A,0.05
bo/so/no/yes/d/606/fd/U,bo/mu/no/yes/d/332/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bo/mu/yes/no/d/590/fd/U,0.05
bo/so/no/yes/d/606/fd/U,bw/mu/yes/yes/m/769/il/U,0.05
bo/so/no/yes/d/606/fd/U,bw/st/yes/no/m/597/fd/U,0.04
bo/so/no/yes/d/606/fd/U,bw/mu/no/yes/m/751/nc/A,0.05
bo/so/no/yes/d/606/fd/U,bo/so/no/no/d/563/ll/A,0.01
bo/so/no/yes/d/606/fd/U,bw/mu/yes/yes/d/793/il/U,0.05
bo/so/no/yes/d/606/fd/U,bw/so/no/no/m/767/nc/A,0.04
bo/so/no/yes/d/606/fd/U,bo/so/yes/yes/d/555/ll/U,0.03
bo/so/no/yes/d/606/fd/U,bo/mu/yes/yes/m/26/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bo/mu/no/no/d/758/nc/A,0.05
bo/so/no/yes/d/606/fd/U,bw/so/no/yes/d/552/nc/U,0.04
bo/so/no/yes/d/606/fd/U,bo/st/no/no/d/760/nc/A,0.04
bo/so/no/yes/d/606/fd/U,bw/mu/no/no/d/794/il/U,0.04
bo/so/no/yes/d/606/fd/U,bw/so/yes/no/m/599/fd/U,0.09
bo/so/no/yes/d/606/fd/U,bw/so/no/no/d/539/ll/A,0.02
bo/so/no/yes/d/606/fd/U,bw/mu/yes/no/m/162/nc/U,0.05
bo/so/no/yes/d/606/fd/U,bw/st/yes/no/d/350/ea/A,0.03
bo/so/no/yes/d/606/fd/U,bo/mu/yes/no/d/734/nc/A,0.05
bo/so/no/yes/d/606/fd/U,bw/st/yes/yes/m/196/ea/U,0.03
bo/so/no/yes/d/606/fd/U,bo/st/yes/no/m/86/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bo/st/no/no/d/368/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bo/mu/no/yes/m/191/ll/A,0.04
bo/so/no/yes/d/606/fd/U,bw/st/no/yes/d/501/ll/U,0.03
bo/so/no/yes/d/606/fd/U,bw/mu/yes/no/d/733/nc/A,0.05
bo/so/no/yes/d/606/fd/U,bw/mu/no/yes/m/165/ll/U,0.04
bo/so/no/yes/d/606/fd/U,bo/mu/no/yes/m/44/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bw/st/yes/yes/m/198/nc/U,0.03
bo/so/no/yes/d/606/fd/U,bo/st/yes/yes/d/508/ea/U,0.04
bo/so/no/yes/d/606/fd/U,bw/mu/no/no/m/153/ll/U,0.04
bo/so/no/yes/d/606/fd/U,bw/so/no/no/d/537/ll/U,0.02
bo/so/no/yes/d/606/fd/U,bw/mu/no/no/m/154/ea/U,0.04
bo/so/no/yes/d/606/fd/U,bw/so/no/no/d/392/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bw/mu/yes/no/d/795/il/U,0.04
bo/so/no/yes/d/606/fd/U,bw/so/no/no/d/761/nc/A,0.04
bo/so/no/yes/d/606/fd/U,bw/mu/no/yes/m/20/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bo/st/yes/no/m/598/fd/U,0.06
bo/so/no/yes/d/606/fd/U,bo/st/no/no/m/766/nc/A,0.04
bo/so/no/yes/d/606/fd/U,bw/mu/yes/no/d/302/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bo/so/no/yes/m/792/il/U,0.05
bo/so/no/yes/d/606/fd/U,bw/st/no/no/d/759/nc/A,0.03
bo/so/no/yes/d/606/fd/U,bo/so/no/no/d/562/ea/U,0.05
bo/so/no/yes/d/606/fd/U,bo/so/no/yes/d/750/nc/A,0.05
bo/so/no/yes/d/606/fd/U,bo/mu/yes/no/m/596/fd/U,0.05
bo/so/no/yes/d/606/fd/U,bw/st/yes/no/d/591/fd/U,0.04
bo/so/no/yes/d/606/fd/U,bw/mu/no/no/d/757/nc/A,0.05
bo/so/no/yes/d/606/fd/U,bo/so/no/no/m/768/nc/A,0.04
bo/so/no/yes/d/606/fd/U,bw/so/yes/yes/d/531/ll/U,0.02
bo/so/no/yes/d/606/fd/U,bw/mu/no/no/m/155/ll/A,0.04
bo/so/no/yes/d/606/fd/U,bo/st/yes/yes/d/509/ll/A,0.04
bo/so/no/yes/d/606/fd/U,bo/so/yes/yes/m/732/nc/A,0.05
bo/so/no/yes/d/606/fd/U,bw/st/no/yes/d/356/ea/A,0.03
bo/so/no/yes/d/606/fd/U,bo/mu/no/yes/m/190/ea/U,0.04
bo/so/no/yes/d/606/fd/U,bo/st/yes/yes/m/74/ea/A,0.04
bo/so/no/yes/d/606/fd/U,bw/so/no/no/d/538/ea/U,0.04
bo/so/no/yes/d/606/fd/U,bo/st/no/no/m/80/ea/A,0.04
